"student_id","student_name","student_score","student_range","student_answer"
"20190738","郭泓資",18.75,"bottom","AACEBEEEBCBDBEDBBDDC"
"20190739","復黃皇",50,"rear","DCCEEEADEBCDEBDADCDA"
"20190740","陳友鈞",100,"top","BCCDEEDEABCDEEDAACDB"
"20190741","林益涵",68.75,"mean","ACCDEEBEBBCDEEDADCDC"
"20190742","詞成子",50,"rear","BCCDABDEAAEDEECBCCCB"
"20190743","諺弘翔",62.5,"mean","BCBDEEDBCCCDBEDAACDC"
"20190744","洪天和",81.25,"front","BCCDAEDEABCEEEDAADDB"
"20190745","郭翁宇",75,"mean","BDCDEEDEEBABEEDAACDB"
"20190746","王汪鴻",25,"bottom","BACBDECCADEDDADDAAAB"
"20190747","李張李",53.75,"rear","BBB*EEDAEACDEED*A*DB"
"20190748","蔡良奕",81.25,"front","BCCDCEDEADCDEEDEACDB"
"20190749","帆奕郁",93.75,"top","BCCDEBDEABCDEEDAACDB"
"20190750","智夫泰",68.75,"mean","ECCDEEDEABCDBEBAAAAB"
"20190751","凱專政",31.25,"bottom","CECCEEDADBCEECBEDDDB"
"20190752","峻益怡",75,"mean","ECCDEEDEADCDEEDAACAC"
"20190753","群邱廷",46.25,"rear","BCD**B*EABCD**DA*CE*"
"20190754","議李黃",37.5,"rear","ADCDEEABCBEDCCDAABCB"
"20190755","錞清家",68.75,"mean","BCCDEADEABAEEDDAACEB"
"20190756","楊錩鄭",100,"top","BCCDEEDEABCDEEDAACDB"
"20190757","蔣鼎柏",27.5,"bottom","BBCDCAAEDB*DEBADA*EE"
"20190758","明沂蘇",50,"rear","BCBBEDDEDEEDEAEAACDB"
"20190759","昱鴻祥",75,"mean","BCCDEEDBABCEEEBBACDB"
"20190760","涵涵平",0,"bottom","********************"
"20190761","恩孟黃",45,"rear","*BC**BDDAB*DECDAA*D*"
"20190762","鈞曾詞",87.5,"front","BCCDEEDAABCDEEDDACDB"
"20190763","復泓奕",50,"rear","DCCBBEAECBADABDAACDB"
"20190764","芷峻冠",100,"top","BCCDEEDEABCDEEDAACDB"
"20190765","儒蔡達",47.5,"rear","DCCDEEAE*B***E*AA***"
"20190766","諺林廷",63.75,"mean","CC**E*DEABCD**DAAC*B"
"20190767","欣柏章",87.5,"front","BCCDEEDEAACDEEDACCDB"
"20190768","苡勝延",56.25,"rear","BBCDEEDABBBDDEDEACBB"
"20190769","彬旻慶",62.5,"mean","CCCDEEDEEBAAAEDEACDB"
"20190770","翰智柏",68.75,"mean","BCCDEEDDABDCEEDABCBB"
"20190771","蘇偉錦",75,"mean","BCCBDEDEABADEDDAACDB"
"20190772","信彥葉",81.25,"front","BCCDEEDCABCDEEDADEDB"
"20190773","智宣恩",100,"top","BCCDEEDEABCDEEDAACDB"
"20190774","諺傑群",81.25,"front","BCCDECDEBBCDEEDAAADB"
"20190775","重智泰",56.25,"rear","B*C*EEDEA*C*EE*DBCAB"
"20190776","舒宗信",87.5,"front","BCCBEEDEABCDEEDDACDB"
"20190777","彬喬洪",100,"top","BCCDEEDEABCDEEDAACDB"
"20190778","妤蔡陳",93.75,"top","BCDDEEDEABCDEEDAACDB"
"20190779","澐偉李",25,"bottom","ECEDBDAEABCCDDDAEDBE"
"20190780","奕沂翰",0,"bottom","********************"
"20190781","鑫徐廷",81.25,"front","ECCDEEDEABCDEEBADCDB"
"20190782","廖帆陳",31.25,"bottom","BCABEBDAACCCAADABCBC"
"20190783","蔣盈邱",62.5,"mean","AECDECDDABEDEEDAACEB"
"20190784","成陳愷",87.5,"front","BCCDEECAABCDEEDAACDB"
"20190785","哲林專",25,"bottom","CCBCAEDEDACDAAAEBCAB"
"20190786","蔡陳涵",81.25,"front","BCCDCEBEABCDEEDAADDB"
"20190787","怡宇益",0,"bottom","********************"
"20190788","瑜麒如",0,"bottom","********************"
"20190789","吟洪許",62.5,"mean","BCCDEECEEBCCEEDDABAB"
"20190790","信謙偉",31.25,"bottom","ECCDBAEDABBDEECECCAE"
"20190791","肇柏俊",81.25,"front","BCCDEDDEABDDEEDCACDB"
"20190792","郁專樺",87.5,"front","BCCDEEDEABCDDADAACDB"
"20190793","諭芷慈",100,"top","BCCDEEDEABCDEEDAACDB"
"20190794","琬煌峻",87.5,"front","BCCBEEDEACCDEEDAACDB"
"20190795","李書潘",75,"mean","BCEDEEDEABCDEEDAABEE"
"20190796","澤凱許",81.25,"front","BCCEEEDEABCABEDAACDB"
"20190797","竑建憬",75,"mean","BCCDCEDEABCDEEDAEDBB"
"20190798","宜蔡黃",76.25,"mean","CCCDEEDEABC*AEDABCDB"
"20190799","昇丞湛",68.75,"mean","BCCDECAECBCDEEDBAEDB"
"20190800","涵黃邱",87.5,"front","BCCDEADEABCBEEDAACDB"
"20190801","鴻洪泓",0,"bottom","********************"
"20190802","憬吟仁",81.25,"front","BBCBEEDEABCDEEDAACBB"
"20190803","薏韋鄭",81.25,"front","BCCAEEDEABBDEECAACDB"
"20190804","陳林煌",81.25,"front","BCCDEEDEABCDCBDAADDB"
"20190805","龔韻儒",87.5,"front","BCDDEEDEDBCDEEDAACDB"
"20190806","季高李",53.75,"rear","BCCDEED*A*C*ECCACAEB"
"20190807","智珊李",93.75,"top","BCBDEEDEABCDEEDAACDB"
"20190808","黃吳李",100,"top","BCCDEEDEABCDEEDAACDB"
"20190809","盈徐徐",81.25,"front","CCCDEDDEABCEEEDAACDB"
"20190810","天沂儀",46.25,"rear","BCCEAB*EABADC*DACADB"
"20190811","昌厲信",75,"mean","BCCDBEDAABCDEEDCACCB"
"20190812","黃文黃",75,"mean","BBCDEEDEABCDAEDACADB"
"20190813","吳魏峻",62.5,"mean","BCADEEDEDBCEEEAACDDB"
"20190814","黃延黃",43.75,"rear","ACCCECADABBEECAAACDB"
"20190815","專文藍",33.75,"bottom","DCDDEEBECBB**DDABBDC"
"20190816","凱杜宏",62.5,"mean","BDCDEEDEABCECEEAAEDE"
"20190817","群芷小",37.5,"rear","BBADAECCBBDDEEBAEDDB"
"20190818","勝謝憶",75,"mean","BCC*EED*A**DEEDAACD*"
"20190819","陳黃宏",13.75,"bottom","B*DB*BDEDBAA***EDED*"
"20190820","泓益宇",68.75,"mean","ADCBEEDEABBAEEDAACDB"
"20190821","焱翔信",43.75,"rear","BDCDECDBAADEEEABADDB"
"20190822","葉小陳",50,"rear","BCADCEDEDDADECDACCEB"
"20190823","如李杜",56.25,"rear","ECCBEBDEEBBAEEDAABDB"
"20190824","佳王毅",81.25,"front","BCCDEEDEBBCDDADAACDB"
"20190825","郭陳李",62.5,"mean","ACADECDECBBDEEDAACBB"
"20190826","有吳梓",75,"mean","BCCDEEDECBADECDAECDB"
"20190827","陳錦哲",0,"bottom","********************"
"20190828","瑞陳弘",100,"top","BCCDEEDEABCDEEDAACDB"
"20190829","品瑞邱",0,"bottom","********************"
"20190830","許偉宇",37.5,"rear","BCAECADAEECDAEAAACDD"
"20190831","陳慶季",31.25,"bottom","EDADEEDAAADCBEEEACDE"
"20190832","健許廖",25,"bottom","CBBEEBDCACCDDEDDAAAE"
"20190833","偉洪齊",43.75,"rear","ECCDEDECCCBDEBDAAEDB"
"20190834","揚帆許",31.25,"bottom","BADDCDCECACBCEBAAEDB"
"20190835","凱李李",25,"bottom","CCADDEECEDBDDEDEAAAB"
"20190836","宗厲縉",87.5,"front","BCBDEEDEABCDEEDACCDB"
"20190837","夢錦孟",100,"top","BCCDEEDEABCDEEDAACDB"
"20190838","李宣煌",68.75,"mean","BCBDECEEABCDCEDDACDB"
"20190839","育榮智",56.25,"rear","BCCABEBEADCAECDAADDB"
"20190840","宇皇嘉",93.75,"top","BCCDEBDEABCDEEDAACDB"
"20190841","祥詹莊",18.75,"bottom","ACCDCADACDAABDDBADDA"
"20190842","陳旻柏",62.5,"mean","BBCDEEDEABADEADAADAC"
"20190843","林洪彥",23.75,"bottom","*BCCE*CACDCDE*ECCCD*"
"20190844","秦健友",31.25,"bottom","BBECEEDBBECEBEDAEEEB"
"20190845","黃林蔡",87.5,"front","BCCDDEDEABCDEEEAACDB"
"20190846","林健宇",81.25,"front","BCCDEEDEAECDEEDAADBB"
"20190847","涵家肇",48.75,"rear","B*****DEABC***D*DCDB"
"20190848","信劉鑫",50,"rear","EDCAEEDBACCEEEDACBDB"
"20190849","傑泓林",62.5,"mean","BDCDEDAEBBEDEEDABCDB"
"20190850","毅李偉",87.5,"front","BCCDEEDEABCAEEDDACDB"
"20190851","毓廷國",81.25,"front","ECADEEDEABCDEBDAACDB"
"20190852","冠奕陳",37.5,"rear","CACDEEDEBAEBBCEAACDC"
"20190853","慶儒翔",75,"mean","BCCDEEDEBBCBEEDDAEDB"
"20190854","鵬平藍",71.25,"mean","ACCCEEDAABCDE*D*ACDB"
"20190855","薏林豪",81.25,"front","BCCDAEDEABCDAEDEACDB"
"20190856","友孟宣",57.5,"rear","BCED**DE**BD*EDAAC*B"
"20190857","輝林怡",87.5,"front","BCCDEEDEABCCEEDAAEDB"
"20190858","毅夢鼎",100,"top","BCCDEEDEABCDEEDAACDB"
"20190859","傑儒柏",33.75,"bottom","ECDEEE**BBBAEEDCABBB"
"20190860","峻峻毅",87.5,"front","BCCAEEDEABCDECDAACDB"
"20190861","昕林豪",100,"top","BCCDEEDEABCDEEDAACDB"
"20190862","宣錞家",87.5,"front","ECCDEEDEABCDEEDAAADB"
"20190863","傑怡達",43.75,"rear","BDCDBEDCABCAEADABDBD"
"20190864","則林益",43.75,"rear","ECCDDABCABCDBEEEADDB"
"20190865","李涵泰",56.25,"rear","BCCEEEDADBCECEDAECDE"
"20190866","榮家宏",43.75,"rear","BDABEEDEACCDEEEDDCED"
"20190867","盈陳蔡",43.75,"rear","BECEADADABCCEEDAEADB"
"20190868","峻清儒",93.75,"top","BCCDEEDEABCDEEDAACDC"
"20190869","徐翔國",0,"bottom","********************"
"20190870","吟朱妤",100,"top","BCCDEEDEABCDEEDAACDB"
"20190871","宜輝張",100,"top","BCCDEEDEABCDEEDAACDB"
"20190872","奕益家",100,"top","BCCDEEDEABCDEEDAACDB"
"20190873","嘉羅林",56.25,"rear","BBDDCEDDBBCDEEDAACAE"
"20190874","林揚湛",37.5,"rear","BBCBEEDEABDEAACDCDDB"
"20190875","戴陳富",66.25,"mean","**CDEEDEABCD*CAAACDA"
"20190876","弘梓林",37.5,"rear","BDCEDEADAECDEECDAEAB"
"20190877","清家楊",68.75,"mean","BCCDEDEEAECCEEDDACDB"
"20190878","勝諭研",77.5,"mean","*CADEEBE*BCDEEDAACDB"
"20190879","洪李毓",93.75,"top","BCCDEADEABCDEEDAACDB"
"20190880","蔣宏蔡",25,"bottom","BADDADCEDCCDBABBACDA"
"20190881","李研研",93.75,"top","BCCDEEDEABCDBEDAACDB"
"20190882","承群蔡",0,"bottom","********************"
"20190883","蓉鑫李",31.25,"bottom","CBBDEDDEABDEBBDEACAA"
"20190884","家和仁",93.75,"top","BCCDEEDEABCDEEDADCDB"
"20190885","慈夫妤",62.5,"mean","BCACEEDCABCDDEDAADCB"
"20190886","洪藍林",100,"top","BCCDEEDEABCDEEDAACDB"
"20190887","嘉宇劉",81.25,"front","BCCDEEDEEBCDEEDAAABB"
"20190888","洪翰達",0,"bottom","********************"
"20190889","豪友恩",0,"bottom","********************"
"20190890","文研彥",75,"mean","BCCDBEDEABDDEECAECDB"
"20190891","帆吳盈",81.25,"front","BDCDEEDCABCDEBDAACDB"
"20190892","佩雯子",93.75,"top","BCCDEEDEABCDEDDAACDB"
"20190893","蔡政信",87.5,"front","ECCDEEDCABCDEEDAACDB"
"20190894","黃涵陳",75,"mean","BCCDCEDEABBDEDCAACDB"
"20190895","欣宏厲",75,"mean","BCCDAEDDABCDEEAAAADB"
"20190896","冠勝簡",68.75,"mean","CDCDEEDDABCCEEAAACDB"
"20190897","輔李陳",37.5,"rear","CACDBEDBAAEDEADBDCDD"
"20190898","郁豪洪",31.25,"bottom","EDCDDBCCABCDECBAADBC"
"20190899","豪延哲",75,"mean","BCCDEEDEABCEBEDACCDC"
"20190900","邱蘇周",62.5,"mean","BCCDEEDEACCCEEAADCBE"
"20190901","佳梓群",68.75,"mean","BCDDDEDECBCDEEEADCDB"
"20190902","潘秦維",62.5,"mean","BCCDECACADCCEEDAAEDB"
"20190903","議鼎洪",31.25,"bottom","BCEABBDDADEDEEDECAAB"
"20190904","蘇邵吳",25,"bottom","ACEDCCDDABAADECDAAEB"
"20190905","富許龔",62.5,"mean","BBCAEEDEABCDECDBAAEB"
"20190906","專儒冠",37.5,"rear","ECCEAADBABCAEECDBDDB"
"20190907","林益偉",62.5,"mean","BEEDEECEACCDEEBACCDB"
"20190908","徐翔奕",68.75,"mean","BDCDCDDEABCDEADADCDB"
"20190909","育郭盈",100,"top","BCCDEEDEABCDEEDAACDB"
"20190910","彥許欣",37.5,"rear","BBBDEEBCABDAEDEACCBB"
"20190911","丞智林",100,"top","BCCDEEDEABCDEEDAACDB"
"20190912","喬林涵",87.5,"front","BCCDEEDEEBCDEDDAACDB"
"20190913","哲梓肯",25,"bottom","DDCDBADDEDDDEEEAEACB"
"20190914","仁陳恩",75,"mean","CCCDDEDEABCDEEDACCDA"
"20190915","郭洪林",25,"bottom","DDBDBECBEEBDEEAEBCDB"
"20190916","林黃潘",0,"bottom","********************"
"20190917","則珊陳",43.75,"rear","BCDEBADCABCCEEDADCCA"
"20190918","李彬映",100,"top","BCCDEEDEABCDEEDAACDB"
"20190919","則林彬",100,"top","BCCDEEDEABCDEEDAACDB"
"20190920","葉廷傑",0,"bottom","********************"
"20190921","雯陳肯",25,"bottom","EDCBBDCBEDBDDEDAACDA"
"20190922","楊連林",81.25,"front","BEADEEBEABCDEEDAACDB"
"20190923","昌儒錦",81.25,"front","BCCDEEDADBCDBEDAACDB"
"20190924","緣徐蓉",66.25,"mean","BCCAE*DEB*CDEADA*CDB"
"20190925","品琬信",100,"top","BCCDEEDEABCDEEDAACDB"
"20190926","林和奕",93.75,"top","BCCDEEDEBBCDEEDAACDB"
"20190927","揚欣昌",87.5,"front","BCCDEEDDABCDEEDABCDB"
"20190928","珊李陳",31.25,"bottom","BECDEBBAABEDCCEACAAB"
"20190929","林瑞復",50,"rear","BBDDEEDDACCDECDACBDD"
"20190930","徐宜國",25,"bottom","CAADBEDDABACCDDCDCBB"
"20190931","孫泓洪",100,"top","BCCDEEDEABCDEEDAACDB"
"20190932","豪安蔣",100,"top","BCCDEEDEABCDEEDAACDB"
"20190933","佩書佳",81.25,"front","BCCAECDEABCDCEDAACDB"
"20190934","詞怡劉",43.75,"rear","DCCCEEDEDCCAAEDAECBE"
"20190935","林林小",31.25,"bottom","EDCBEAAECBDDECDECCDE"
"20190936","林楊錞",31.25,"bottom","ACBDEDEECACCDADDAEDB"
"20190937","竑仁昇",0,"bottom","********************"
"20190938","李黃育",18.75,"bottom","BCBAEEDCCADAAEBEDDBB"
"20190939","友陳翔",100,"top","BCCDEEDEABCDEEDAACDB"
"20190940","冠宇智",25,"bottom","BECAEADDCCCBCADDADDD"
"20190941","施蔡邵",93.75,"top","BCCDCEDEABCDEEDAACDB"
"20190942","陳郁謙",81.25,"front","ECCDEEDEAABDEEDAACDB"
"20190943","明欣翔",56.25,"rear","CCBDADEECDCDEEDAACDB"
"20190944","陳資君",40,"rear","**CDE*D*ABBAEE**CED*"
"20190945","則良慈",31.25,"bottom","EEEAEBBEBDCBEBDACCDB"
"20190946","融蔡帆",43.75,"rear","CDCDDEDECBCCEDCAACEA"
"20190947","政趙李",37.5,"rear","DCCDECBCCECAEEBBACDD"
"20190948","蔣嘉良",37.5,"rear","BADAEDACBBCDEEDBBCDA"
"20190949","豐翔柏",93.75,"top","BCCDEEDEABCDEEDAACBB"
"20190950","黃李陳",68.75,"mean","BCCEECDBABEDEEDAACDA"
"20190951","廷翰林",87.5,"front","BCCDCEDEABCBEEDAACDB"
"20190952","泓璇仲",81.25,"front","BCEDECDECBCDEEDAACDB"
"20190953","柏劉緣",56.25,"rear","BAAEEEDEABBDEEDAEBCB"
"20190954","黃琬劉",18.75,"bottom","EEBDCABCCBCDEBDBDBAB"
"20190955","魏湛偉",75,"mean","BCCCBEDBABCDAEDAACDB"
"20190956","盈楚芷",37.5,"rear","BDDDAEDEECCACDCAECDB"
"20190957","陳重彬",75,"mean","BCCBEEEEBBCCEEDAACDB"
"20190958","林恩儒",37.5,"rear","BAEDEDDDABBDBEDEDDDA"
"20190959","育林邱",50,"rear","BCCCEADBBBCAEEDACEDE"
"20190960","郁天邱",75,"mean","BCCDEEDDABCDCBDAECDB"
"20190961","韻昕樺",62.5,"mean","B**EE**EABCDEBD*ACDB"
"20190962","冠蓉蔣",37.5,"rear","BCCBBEDDEBDDAECEDADB"
"20190963","蘇柏周",43.75,"rear","CCCDCADEABCADEDABBCE"
"20190964","李育蔡",43.75,"rear","BCAEBEDDACDDBACAACDB"
"20190965","韻蔡有",81.25,"front","BDCDEEDEABCDEEDBABDB"
"20190966","宗王冠",50,"rear","BCCBEEDBAEEDEEBADBDE"
"20190967","鼎政陳",25,"bottom","CADDEABEACBECDDADCDA"
"20190968","莊昕許",93.75,"top","BCCDEEDEABBDEEDAACDB"
"20190969","駱錦峻",25,"bottom","DABDDEDEDDDDECACACEE"
"20190970","齊翔徐",81.25,"front","BCADEEDAEBCDEEDAACDB"
"20190971","仁廷平",62.5,"mean","BCCDEDDBABEDDDDACCDB"
"20190972","佳郭議",81.25,"front","BCCDEADEABCDEEDDDCDB"
"20190973","厲夫妤",56.25,"rear","BCCDEDDEABDBEDCACDDB"
"20190974","韻益季",43.75,"rear","ACBDCEDEAECADDDCAEDB"
"20190975","吟信黃",75,"mean","BCCDEECCABCDEBDAACAB"
"20190976","羅豪帆",100,"top","BCCDEEDEABCDEEDAACDB"
"20190977","宇林夢",100,"top","BCCDEEDEABCDEEDAACDB"
"20190978","憶冠劉",50,"rear","ACADBDDEADCEBEDADCDB"
"20190979","鄭縉文",66.25,"mean","BACDCEAEABCDE*DAA*D*"
"20190980","陳李昌",18.75,"bottom","ACDCEDDBABBAACCACEBB"
"20190981","家建澤",0,"bottom","********************"
"20190982","葉奕徐",47.5,"rear","BCC***DEAB*EE*DD***B"
"20190983","凱焱黃",31.25,"bottom","BCCCEBEECBBEECABBCDC"
"20190984","廷仲盈",50,"rear","BCCDCEBAADBCEEDAAAEB"
"20190985","李連陽",25,"bottom","DDAEDEDAABBEADDAAEEB"
"20190986","延元楊",100,"top","BCCDEEDEABCDEEDAACDB"
"20190987","重黃宜",68.75,"mean","BCCACEDBABCDCEDAAEDB"
"20190988","信文許",100,"top","BCCDEEDEABCDEEDAACDB"
"20190989","李吳麒",81.25,"front","ECCDEEDEACCEEEDAACDB"
"20190990","沂黃家",87.5,"front","BCCDECDEABCDEEDAACDE"
"20190991","劉曾韻",0,"bottom","********************"
"20190992","鴻蔡佳",93.75,"top","BCCDEEDEABCDEEDAACEB"
"20190993","秉林許",50,"rear","*CCEEC*EAEC*E*DABC*B"
"20190994","蔡許振",46.25,"rear","BC*BEEEEADAEDE*AADDB"
"20190995","諺成黃",75,"mean","BCCDEEDEDBEDAEDCACDB"
"20190996","劉林蔡",87.5,"front","BCCDEEDEADCDEEDAECDB"
"20190997","群寧許",93.75,"top","BCCDEEDEABADEEDAACDB"
"20190998","廷元信",0,"bottom","********************"
"20190999","翁研錦",43.75,"rear","BCBEEEDEAAAEEEEBADDA"
"20191000","鴻駱莊",75,"mean","BCCAEECEABADEEDAACDE"
"20191001","傑吳林",100,"top","BCCDEEDEABCDEEDAACDB"
"20191002","泓黃凱",0,"bottom","********************"
"20191003","琬哲李",87.5,"front","BCCAEEDEABCDEEDDACDB"
"20191004","儒蓉儒",68.75,"mean","BCCDEABEECCCEEDAACDB"
"20191005","友蓉夢",87.5,"front","ECCDEEDEABCDEEDAACDE"
"20191006","銘蔡張",37.5,"rear","BDEDAEBADBCDBCDCACDC"
"20191007","謝駱丞",75,"mean","BCCDEEAECACDEEEAACDB"
"20191008","宇蓉儀",75,"mean","DCCDEEDEACCDAEDCACDB"
"20191009","子偉專",25,"bottom","DCCCCADEDBECEEACADBA"
"20191010","偉儒蔡",43.75,"rear","BCCDEAEBABCAEDBACBDE"
"20191011","陳豐楊",62.5,"mean","EACDEDBDABCDEEDBACDB"
"20191012","智文復",87.5,"front","BCCDEEDEAAADEEDAACDB"
"20191013","洪泓澐",100,"top","BCCDEEDEABCDEEDAACDB"
"20191014","嘉宇鈞",25,"bottom","CEBBEADABBCEECCAABDD"
"20191015","郁昱麒",81.25,"front","BCCDEBDEEBCDBEDAACDB"
"20191016","成宜弘",37.5,"rear","BCDDEDDEDDCDADCBABDA"
"20191017","儒陳豪",93.75,"top","BCCCEEDEABCDEEDAACDB"
"20191018","蘇冠蔡",43.75,"rear","BDBDCEACABCDADDAACEC"
"20191019","延李施",81.25,"front","BCCDDEBEABCDEEDAACAB"
"20191020","託鄭小",75,"mean","BCCBEEDEABADECDDACDB"
"20191021","林冠傑",56.25,"rear","BCCDCEBBABDDAEDCADDB"
"20191022","文廷鴻",68.75,"mean","BBCDBADEABEDEEDBACDB"
"20191023","謝家仁",0,"bottom","********************"
"20191024","曾許恆",56.25,"rear","BCCAEECDAECDEDDEDCDB"
"20191025","李永高",56.25,"rear","EEDDEEDCABCBEEDAADBB"
"20191026","佳蔣陳",93.75,"top","BCCDEEDEABCEEEDAACDB"
"20191027","仁苡達",31.25,"bottom","DCCDBBCEAAEDACEAADCB"
"20191028","蔡研宸",62.5,"mean","BCCBCBDBABCDDEEAACDB"
"20191029","章柏戴",100,"top","BCCDEEDEABCDEEDAACDB"
"20191030","小成志",25,"bottom","CECDEACEBBDDEDEDBCCD"
"20191031","君廷帆",68.75,"mean","BCBBDDDEABCEEEDAACDB"
"20191032","黃鼎蔡",37.5,"rear","BAEDEADEAECAEAEACADD"
"20191033","輝仁恆",81.25,"front","BCCDEECEABCCEEDAACDA"
"20191034","則詞陳",31.25,"bottom","BBABDAEECECAEEDADCBB"
"20191035","昕復林",93.75,"top","BCADEEDEABCDEEDAACDB"
"20191036","哲黃韻",52.5,"rear","A*CEEED*AB*DEE**A*D*"
"20191037","昌彥郁",87.5,"front","BCCDEEDEABCCEEDEACDB"
"20191038","舜蓉洪",25,"bottom","BCCDDBDDBEDDEEAEEDBA"
"20191039","陳哲陳",25,"bottom","BDEABAAEACCDBEDEEEBB"
"20191040","黃豪沂",31.25,"bottom","CBBDAEDDCBCEEBABAADB"
"20191041","偉彥楊",75,"mean","ACCDEEDEADCDEEDAECDD"
"20191042","喬慈延",37.5,"rear","EAEDEEDEBCCDCBBBACDD"
"20191043","禹盈李",55,"rear","ACC*E*DC**CDAEDADCDB"
"20191044","冠群李",43.75,"rear","BCCDBECCCACDCBEADCDB"
"20191045","許錞哲",75,"mean","BDCECEAEABCDEEDAACDB"
"20191046","奕君林",68.75,"mean","BCADAEDEABCEEEDBACCB"
"20191047","林榮冠",31.25,"bottom","BCCEDAEDABCDACBCABCB"
"20191048","峻黃品",100,"top","BCCDEEDEABCDEEDAACDB"
"20191049","雯豐彬",37.5,"rear","ACBDBCBEDBCEBEDACCCB"
"20191050","群平林",31.25,"bottom","AEDDACDEADECEEEEAEDB"
"20191051","吳怡劉",68.75,"mean","DCCDEEDBADCDEEDDACBB"
"20191052","志林陳",62.5,"mean","CCCDEEDAABCCEADAACBE"
"20191053","凱沂汪",68.75,"mean","BCCDAEDECDCDEEDBACEB"
"20191054","益儒周",87.5,"front","BCCBEEDEABCDEEDAECDB"
"20191055","傑蔣志",31.25,"bottom","EBDDEEDEADEACECDAEDC"
"20191056","清黃煌",62.5,"mean","BCCDEEDBABADBEDBDCDE"
"20191057","黃儒洪",87.5,"front","BCCDEEDEAACDEEDACCDB"
"20191058","豪洪平",0,"bottom","********************"
"20191059","宗鼎林",50,"rear","BECBEDBCABBCEEDEACDB"
"20191060","李哲林",25,"bottom","DCCCE*CEA****EBAEACE"
"20191061","映耀黃",93.75,"top","BCCDEEDEABCDEEDAACAB"
"20191062","鼎黃焱",68.75,"mean","ABCDBEDEABCBEEDBACDB"
"20191063","品彥季",87.5,"front","BCCDECDEABCDEEDAACDD"
"20191064","宏蔣宏",43.75,"rear","ECBDBEDEEDCECEDAACBA"
"20191065","文陳盈",25,"bottom","BACEDEDBCECEEADEDADC"
"20191066","林儒憬",45,"rear","BACEEEDEBBDBC*CAECDB"
"20191067","鼎徐榮",37.5,"rear","BEDBEADEBEBAEBDAABDB"
"20191068","黃鈞許",82.5,"front","BACDEEDBA*CDEEDAACDB"
"20191069","洪黃劉",68.75,"mean","DDCDCEDEABAEEEDAACDB"
"20191070","宏小劉",56.25,"rear","BCCDEEDDBBEBEDDAABDE"
"20191071","妤永元",62.5,"mean","BCCAEEAECBCDEEEACCDC"
"20191072","鼎盈黃",37.5,"rear","EECDCEDADACCECDACADB"
"20191073","沂儒肯",25,"bottom","BDCCCBDCDECDEDDCADEE"
"20191074","皇黃清",31.25,"bottom","BBBDEBBBDCCBAAAAACDB"
"20191075","俊錦恆",25,"bottom","EDADAEEEEBCEEBDCBCAE"
"20191076","峻澐鵬",18.75,"bottom","CCAEAADDBDDDEEDEEBDC"
"20191077","哲帆謙",100,"top","BCCDEEDEABCDEEDAACDB"
"20191078","林哲憶",31.25,"bottom","CCACEADDAEDEDDDAECDB"
"20191079","李肯芷",81.25,"front","BCCDEEDEAECDEEEDACDB"
"20191080","鑫黃陳",31.25,"bottom","BBCBEEEBABAEEACABAAB"
"20191081","吳瑞陳",45,"rear","B*CDEED*AAC**ACA**BB"
"20191082","儒偉家",0,"bottom","********************"
"20191083","徐徐信",100,"top","BCCDEEDEABCDEEDAACDB"
"20191084","縉資宗",20,"bottom","D*CD*EEB***D*CEACEEB"
"20191085","輔柏陳",81.25,"front","BCCDEEDBDACDEEDAACDB"
"20191086","諺哲毓",50,"rear","DCBDCABEAECDCEDEACDB"
"20191087","仁趙錦",50,"rear","BCBAEAADAECDEEDAABDD"
"20191088","蔣彬黃",81.25,"front","BACDEEDEABCDEEDAAEDC"
"20191089","群潔承",31.25,"bottom","BCAAEECBCBCDBEEABEBE"
"20191090","宇祥憬",93.75,"top","BCCDEEDEABCDEEDAACAB"
"20191091","厲豪鈞",75,"mean","DCCDEEDEABCDEEBAACAA"
"20191092","翰儒韋",43.75,"rear","ACCCCEDABBCCEEAAEDDB"
"20191093","宇鑫仁",81.25,"front","ABCDEEDEBBCDEEDAACDB"
"20191094","杜齊陳",43.75,"rear","BCEDABDBCBCDEEBCDADB"
"20191095","帆莊儒",100,"top","BCCDEEDEABCDEEDAACDB"
"20191096","旻孟邵",81.25,"front","ECCDDCDEABCDEEDAACDB"
"20191097","邱傑潔",87.5,"front","BCCDEEDDABCDEEDAACDE"
"20191098","焱宸哲",31.25,"bottom","EDECEEBBEBAAEEEAAADB"
"20191099","奕哲嘉",100,"top","BCCDEEDEABCDEEDAACDB"
"20191100","秦延凱",25,"bottom","BCAEEBDCDDCBECECDCDA"
"20191101","奕林偉",62.5,"mean","BACDBEDDABCABEDAACDA"
"20191102","彬煌肯",37.5,"rear","DCCDBEBAADDEEEACACDA"
"20191103","維耀傑",18.75,"bottom","BCBEAADDBBECEDCDCCDA"
"20191104","奕林偉",56.25,"rear","BDCAAECCEBCDEEEAACDB"
"20191105","陳昌曾",25,"bottom","BCCACADBEACEAEBAABBA"
"20191106","永文潔",75,"mean","BCCCEEBEABCDEEDAADDC"
"20191107","邵恆嘉",75,"mean","BCCDEEDEEBCDEEDAABEC"
"20191108","智健毅",68.75,"mean","BCCDEACEEBCDACDAACDB"
"20191109","許黃章",100,"top","BCCDEEDEABCDEEDAACDB"
"20191110","輔夢諺",63.75,"mean","BC*DEADEABC**E***CDB"
